Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
000001681,000002A7,false,0,5,5C,F5,FE,FF,14,00,00,00
000001682,00000199,false,0,6,FF,FF,A5,7E,FF,3F,00,00
000001683,0000019A,false,0,6,FF,FF,63,7E,FF,3F,00,00
000001684,0000019F,false,0,6,FF,FF,0E,80,FF,2F,00,00
000001685,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000001686,00000258,false,0,2,44,44,00,00,00,00,00,00
000001687,0000015F,false,0,8,CD,F9,00,7D,00,EE,00,7D
000001688,000002C4,false,0,8,00,00,FF,00,C8,64,FF,CF
000001689,000000A5,false,0,8,81,FA,FF,F7,7F,00,00,C1
000001690,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000001691,000000D9,false,0,8,25,FA,00,10,00,F0,7F,C8
000001692,000000F3,false,0,8,E3,0A,00,FF,F0,C0,FF,FF
000001693,00000112,false,0,8,FA,1F,C7,0E,3A,72,75,5F
000001694,00000197,false,0,4,09,0B,0E,C0,00,00,00,00
000001695,00000100,false,0,8,0D,F2,7F,C0,5D,66,87,70
000001696,000002F5,false,0,8,60,0F,64,20,22,0A,06,10
000001697,000003E9,false,0,8,08,52,21,C1,07,00,00,00
000001698,00000201,false,0,8,BF,63,BF,63,FF,FF,FF,FF
000001699,000000EF,false,0,8,3A,F9,00,7D,21,FE,7C,FF
000001700,000001A1,false,0,5,C6,C8,00,00,8A,00,00,00
000001701,00000112,false,0,8,FA,1F,C7,0E,3A,72,75,5F
000001702,00000100,false,0,8,50,F3,7F,C0,5D,66,87,70
000001703,00000348,false,0,8,E7,00,0A,7F,FE,D3,F3,11
000001704,00000199,false,0,6,FF,FF,B9,7E,FF,3F,00,00
000001705,0000019A,false,0,6,FF,FF,6D,7E,FF,3F,00,00
000001706,0000019F,false,0,6,FF,FF,0E,80,FF,2F,00,00
000001707,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000001708,00000258,false,0,2,44,44,00,00,00,00,00,00
000001709,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000001710,0000015F,false,0,8,2A,FA,00,7D,00,EE,00,7D
000001711,000000A5,false,0,8,DC,FB,FF,F7,7F,00,00,C1
000001712,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000001713,000000D9,false,0,8,78,FB,00,10,00,F0,7F,C8
000001714,000000F3,false,0,8,BE,0B,00,FF,F0,C0,FF,FF
000001715,00000112,false,0,8,FA,1F,C7,0E,3A,72,75,5F
000001716,0000012F,false,0,8,D7,25,86,1B,F1,35,30,00
000001717,00000100,false,0,8,DE,F4,7F,C0,5D,66,87,70
000001718,000007BD,false,0,8,01,2D,55,7F,49,57,57,00
000001719,000007BE,false,0,8,0C,41,04,68,00,00,00,00
000001720,0000003C,false,0,8,FF,5F,00,00,00,00,FF,FF
000001721,00000297,false,0,7,B2,E3,F0,FC,F2,92,EA,00
000001722,00000206,false,0,8,E9,2D,5C,FF,FF,FF,FF,FF
000001723,000000EF,false,0,8,DD,FA,00,7D,21,FE,7C,FF
000001724,000001A1,false,0,5,E1,CA,00,00,8A,00,00,00
000001725,000000A9,false,0,8,B0,78,00,90,F1,00,00,FF
000001726,00000112,false,0,8,FA,1F,C7,0E,3A,72,75,5F
000001727,00000197,false,0,4,83,0C,0E,C0,00,00,00,00
000001728,00000100,false,0,8,83,F5,7F,C0,5D,66,87,70
000001729,0000043D,false,0,8,0A,F7,E6,FF,1E,0F,01,F0
000001730,00000199,false,0,6,FF,FF,AF,7E,FF,3F,00,00
000001731,0000019A,false,0,6,FF,FF,6D,7E,FF,3F,00,00
000001732,0000019F,false,0,6,FF,FF,EF,7F,FF,2F,00,00
000001733,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000001734,00000258,false,0,2,44,44,00,00,00,00,00,00
000001735,0000036F,false,0,5,48,F4,FE,FF,14,00,00,00
000001736,000001A1,false,0,5,C7,C1,00,00,8A,00,00,00
000001737,00000112,false,0,8,38,20,CB,0E,3A,72,75,5F
000001738,00000197,false,0,4,8F,04,0E,C0,00,00,00,00
000001739,00000100,false,0,8,04,FB,7F,C0,5D,69,87,70
000001740,0000034C,false,0,8,78,00,00,00,00,13,F0,FF
000001741,00000199,false,0,6,FF,FF,C3,7E,FF,3F,00,00
000001742,0000019A,false,0,6,FF,FF,77,7E,FF,3F,00,00
000001743,0000019F,false,0,6,FF,FF,0B,80,FF,2F,00,00
000001744,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000001745,00000258,false,0,2,44,44,00,00,00,00,00,00
000001746,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000001747,0000015F,false,0,8,43,FE,00,7D,00,EE,00,7D
000001748,000002C4,false,0,8,00,00,FF,00,C8,64,FF,CF
000001749,000000A5,false,0,8,E9,F0,FF,F7,7F,00,00,C1
000001750,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000001751,000000D9,false,0,8,4D,F0,00,10,00,F0,7F,C8
000001752,000000F3,false,0,8,8B,00,00,FF,F0,C0,FF,FF
000001753,00000304,false,0,6,FF,FF,BE,37,FF,FF,00,00
000001754,00000112,false,0,8,39,20,CB,0E,3A,72,75,5F
000001755,00000100,false,0,8,8A,FC,7F,C0,5D,69,87,70
000001756,000002F5,false,0,8,60,0F,64,20,22,0A,06,10
000001757,00000206,false,0,8,0F,20,5C,FF,FF,FF,FF,FF
000001758,00000201,false,0,8,61,64,61,64,FF,FF,FF,FF
000001759,000000EF,false,0,8,B4,FE,00,7D,21,FE,7C,FF
000001760,000001A1,false,0,5,E0,C3,00,00,8A,00,00,00
000001761,00000112,false,0,8,3A,20,CB,0E,3A,72,75,5F
000001762,00000100,false,0,8,D7,FD,7F,C0,5D,69,87,70
000001763,000002A7,false,0,5,7A,FE,FE,FF,14,00,00,00
000001764,00000199,false,0,6,FF,FF,B9,7E,FF,3F,00,00
000001765,0000019A,false,0,6,FF,FF,59,7E,FF,3F,00,00
000001766,0000019F,false,0,6,FF,FF,00,80,FF,2F,00,00
000001767,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000001768,00000258,false,0,2,44,44,00,00,00,00,00,00
000001769,0000015F,false,0,8,42,F0,00,7D,00,EE,00,7D
000001770,000000A5,false,0,8,B4,F1,FF,F7,7F,00,00,C1
000001771,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000001772,000000D9,false,0,8,10,F1,00,10,00,F0,7F,C8
000001773,000000F3,false,0,8,D6,01,00,FF,F0,C0,FF,FF
000001774,00000112,false,0,8,3B,20,CC,0E,3A,72,75,5F
000001775,0000012F,false,0,8,58,2C,86,1B,F1,35,30,00
000001776,00000197,false,0,4,00,05,0E,C0,00,00,00,00
000001777,00000100,false,0,8,30,FE,7F,C0,5D,69,87,70
000001778,000000C0,false,0,2,F2,40,00,00,00,00,00,00
000001779,0000003C,false,0,8,FF,5F,00,00,00,00,FF,FF
000001780,000000EF,false,0,8,B5,F0,00,7D,21,FE,7C,FF
000001781,000007BE,false,0,8,0B,00,00,00,00,00,00,00
000001782,000001A1,false,0,5,89,C5,00,00,8A,00,00,00
000001783,000000A9,false,0,8,C0,78,00,90,F1,00,00,FF
000001784,00000112,false,0,8,3B,20,CC,0E,3A,72,75,5F
000001785,00000100,false,0,8,31,F0,7F,C0,5D,69,87,70
000001786,00000199,false,0,6,FF,FF,C3,7E,FF,3F,00,00
000001787,0000019A,false,0,6,FF,FF,6D,7E,FF,3F,00,00
000001788,0000019F,false,0,6,FF,FF,0F,80,FF,2F,00,00
000001789,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000001790,00000258,false,0,2,44,44,00,00,00,00,00,00
000001791,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000001792,000001AE,false,0,2,F7,FF,00,00,00,00,00,00
000001793,0000015F,false,0,8,1F,F1,00,7D,00,EE,00,7D
000001794,000002A1,false,0,5,80,58,02,00,F0,00,00,00
000001795,000000A5,false,0,8,53,F2,FF,F7,7F,00,00,C1
000001796,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000001797,000000D9,false,0,8,F7,F2,00,10,00,F0,7F,C8
000001798,000000F3,false,0,8,31,02,00,FF,F0,C0,FF,FF
000001799,00000112,false,0,8,3C,20,CC,0E,3A,72,75,5F
000001800,00000100,false,0,8,6C,F1,7F,C0,5D,69,87,70
000001801,000003B4,false,0,8,10,FF,71,F0,BA,FF,01,00
000001802,00000314,false,0,3,11,02,FF,00,00,00,00,00
000001803,000002E8,false,0,8,C0,18,C5,FF,FF,F4,F7,F7
000001804,000002BB,false,0,5,07,F7,00,00,F2,00,00,00
000001805,000003FD,false,0,5,40,07,00,00,FF,00,00,00
000001806,00000108,false,0,8,EA,7D,FF,43,48,F2,FF,FF
000001807,00000206,false,0,8,52,21,5C,FF,FF,FF,FF,FF
000001808,00000212,false,0,8,F8,F8,F9,FF,FF,FF,FF,FF
000001809,000002DB,false,0,8,FF,FF,FF,FF,BF,FF,FF,FF
000001810,000000EF,false,0,8,E8,F1,00,7D,21,FE,7C,FF
000001811,000002C5,false,0,7,51,FE,00,20,06,20,CA,00
000001812,000002F1,false,0,8,A2,0F,00,00,00,00,00,A0
000001813,000001A1,false,0,5,AE,C7,00,00,8A,00,00,00
000001814,0000032B,false,0,8,FF,FF,FF,FF,FF,FF,00,FF
000001815,00000331,false,0,8,FF,FF,FF,EF,7F,FE,F7,FF
000001816,000003E9,false,0,8,08,52,21,01,08,00,00,C1
000001817,00000112,false,0,8,3D,20,CC,0E,3A,72,75,5F
000001818,00000197,false,0,4,8C,06,0E,C0,00,00,00,00
000001819,00000100,false,0,8,8B,F2,7F,C0,5D,69,87,70
000001820,0000036E,false,0,5,55,F8,FE,FF,14,00,00,00
000001821,000002F0,false,0,3,35,DD,F0,00,00,00,00,00
000001822,000002F9,false,0,7,00,00,00,08,7E,C0,F3,00
000001823,00000199,false,0,6,FF,FF,C3,7E,FF,3F,00,00
000001824,0000019A,false,0,6,FF,FF,6D,7E,FF,3F,00,00
000001825,0000019F,false,0,6,FF,FF,02,80,FF,2F,00,00
000001826,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000001827,00000258,false,0,2,44,44,00,00,00,00,00,00
000001828,00000201,false,0,8,6C,64,6C,64,FF,FF,FF,FF
000001829,0000015F,false,0,8,F8,F2,00,7D,00,EE,00,7D
000001830,000002B0,false,0,6,43,4D,05,C8,FF,FF,00,00
000001831,00000301,false,0,7,FF,FF,FF,7F,FF,FF,CF,00
000001832,000000A5,false,0,8,0E,F3,FF,F7,7F,00,00,C1
000001833,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000001834,000000D9,false,0,8,AA,F3,00,10,00,F0,7F,C8
000001835,000000F3,false,0,8,6C,03,00,FF,F0,C0,FF,FF
000001836,00000112,false,0,8,3E,20,CC,0E,3A,72,75,5F
000001837,00000100,false,0,8,D6,F3,7F,C0,5D,69,87,70
000001838,000000EF,false,0,8,0F,F2,00,7D,21,FE,7C,FF
000001839,000001A1,false,0,5,5B,C9,00,00,8A,00,00,00
000001840,00000163,false,0,8,FF,FF,0D,25,FF,FF,FF,FF
000001841,00000173,false,0,8,52,F4,00,0E,30,00,DE,10
000001842,00000112,false,0,8,3F,20,CC,0E,3A,72,75,5F
000001843,00000100,false,0,8,58,F4,7F,C0,5D,69,87,70
000001844,00000199,false,0,6,FF,FF,B9,7E,FF,3F,00,00
000001845,0000019A,false,0,6,FF,FF,77,7E,FF,3F,00,00
000001846,0000019F,false,0,6,FF,FF,05,80,FF,2F,00,00
000001847,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000001848,00000258,false,0,2,44,44,00,00,00,00,00,00
000001849,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000001850,0000015F,false,0,8,A5,F3,00,7D,00,EE,00,7D
000001851,000007BD,false,0,8,00,00,00,C0,FF,C0,01,08
000001852,000007BE,false,0,8,05,00,00,00,00,00,00,E0
000001853,000000A5,false,0,8,80,F4,FF,F7,7F,00,00,C1
000001854,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000001855,000000D9,false,0,8,24,F4,00,10,00,F0,7F,C8
000001856,000000F3,false,0,8,E2,04,00,FF,F0,C0,FF,FF
000001857,00000112,false,0,8,40,20,CC,0E,3A,72,75,5F
000001858,000001E1,false,0,6,4E,F5,04,FF,FF,FF,00,00
000001859,00000197,false,0,4,03,07,0E,C0,00,00,00,00
000001860,00000100,false,0,8,05,F5,7F,C0,5D,69,87,70
000001861,00000272,false,0,8,BD,F4,01,11,FF,FF,FF,FF
000001862,000002E8,false,0,8,C0,18,C5,FF,FF,F4,FE,02
000001863,000002BB,false,0,5,D4,F2,00,00,F2,00,00,00
000001864,000003FD,false,0,5,41,0E,00,00,FF,00,00,00
000001865,00000108,false,0,8,E5,7D,FF,52,48,F2,FF,FF
000001866,00000212,false,0,8,2A,F0,F9,FF,FF,FF,FF,FF
000001867,000002DB,false,0,8,FF,FF,FF,FF,BF,FF,FF,FF
000001868,000002F1,false,0,8,A2,0F,00,00,00,00,00,A0
000001869,000000EF,false,0,8,66,F6,00,7D,21,FE,7C,FF
000001870,000002C5,false,0,7,5B,F6,00,20,06,20,CA,00
000001871,000001A1,false,0,5,7D,C2,00,00,8A,00,00,00
000001872,00000112,false,0,8,4D,20,CD,0E,3A,72,85,5F
000001873,00000432,false,0,8,4C,ED,10,B1,8A,FF,00,FF
000001874,00000100,false,0,8,8A,FC,7F,C0,5D,69,87,70
000001875,00000349,false,0,5,FE,FF,F4,1A,00,00,00,00
000001876,00000199,false,0,6,FF,FF,B9,7E,FF,3F,00,00
000001877,0000019A,false,0,6,FF,FF,77,7E,FF,3F,00,00
000001878,0000019F,false,0,6,FF,FF,F7,7F,FF,2F,00,00
000001879,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000001880,00000258,false,0,2,44,44,00,00,00,00,00,00
000001881,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000001882,00000201,false,0,8,0B,65,0B,65,FF,FF,FF,FF
000001883,0000015F,false,0,8,CC,F7,00,7D,00,EE,00,7D
000001884,000002B0,false,0,6,42,4D,05,C8,FF,FF,00,00
000001885,000000A5,false,0,8,3B,F8,FF,F7,7F,00,00,C1
000001886,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000001887,000000D9,false,0,8,9F,F8,00,10,00,F0,7F,C8
000001888,000000F3,false,0,8,59,08,00,FF,F0,C0,FF,FF
000001889,00000112,false,0,8,4D,20,CD,0E,3A,72,85,5F
000001890,00000100,false,0,8,D7,FD,7F,C0,5D,69,87,70
000001891,00000206,false,0,8,66,24,5C,FF,FF,FF,FF,FF
000001892,000000EF,false,0,8,3B,F7,00,7D,21,FE,7C,FF
000001893,000001A1,false,0,5,14,C4,00,00,8A,00,00,00
000001894,00000163,false,0,8,FF,FF,0D,25,FF,FF,FF,FF
000001895,00000173,false,0,8,3A,FE,00,0E,30,00,DE,10
000001896,00000112,false,0,8,4C,20,CD,0E,3A,72,85,5F
000001897,00000197,false,0,4,89,00,0E,C0,00,00,00,00
000001898,00000100,false,0,8,30,FE,7F,C0,5D,69,87,70
000001899,00000199,false,0,6,FF,FF,B9,7E,FF,3F,00,00
000001900,0000019A,false,0,6,FF,FF,8B,7E,FF,3F,00,00
000001901,0000019F,false,0,6,FF,FF,EF,7F,FF,2F,00,00
000001902,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000001903,00000258,false,0,2,44,44,00,00,00,00,00,00
000001904,0000036F,false,0,5,49,FD,FE,FF,14,00,00,00
000001905,0000015F,false,0,8,90,F8,00,7D,00,EE,00,7D
000001906,000007BD,false,0,8,00,00,00,C0,FF,C0,01,08
000001907,000007BE,false,0,8,0C,41,04,68,00,00,00,00
000001908,000000A5,false,0,8,66,F9,FF,F7,7F,00,00,C1
000001909,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000001910,000000D9,false,0,8,C2,F9,00,10,00,F0,7F,C8
000001911,000000F3,false,0,8,04,09,00,FF,F0,C0,FF,FF
000001912,00000112,false,0,8,4C,20,CD,0E,3A,72,85,5F
000001913,00000100,false,0,8,31,F0,7F,C0,5D,69,87,70
000001914,000000EF,false,0,8,67,F8,00,7D,21,FE,7C,FF
000001915,000001A1,false,0,5,33,C6,00,00,8A,00,00,00
000001916,00000112,false,0,8,4C,20,CD,0E,3A,72,85,5F
000001917,00000100,false,0,8,6C,F1,7F,C0,5D,69,87,70
000001918,000002A6,false,0,2,00,92,00,00,00,00,00,00
000001919,00000199,false,0,6,FF,FF,AF,7E,FF,3F,00,00
000001920,0000019A,false,0,6,FF,FF,77,7E,FF,3F,00,00
000001921,0000019F,false,0,6,FF,FF,19,80,FF,2F,00,00
000001922,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000001923,00000258,false,0,2,44,44,00,00,00,00,00,00
000001924,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000001925,0000015F,false,0,8,CD,F9,00,7D,00,EE,00,7D
000001926,000002C4,false,0,8,00,00,FF,00,C8,64,FF,CF
000001927,000000A5,false,0,8,81,FA,FF,F7,7F,00,00,C1
000001928,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000001929,000000D9,false,0,8,25,FA,00,10,00,F0,7F,C8
000001930,000000F3,false,0,8,E3,0A,00,FF,F0,C0,FF,FF
000001931,00000304,false,0,6,FF,FF,BD,37,FF,FF,00,00
000001932,00000112,false,0,8,4C,20,CD,0E,3A,72,85,5F
000001933,00000197,false,0,4,06,01,0E,C0,00,00,00,00
000001934,00000100,false,0,8,8B,F2,7F,C0,5D,69,87,70
000001935,000002F5,false,0,8,60,0F,83,20,22,0A,06,10
000001936,00000206,false,0,8,3B,25,5C,FF,FF,FF,FF,FF
000001937,00000201,false,0,8,17,65,17,65,FF,FF,FF,FF
000001938,000000EF,false,0,8,3A,F9,00,7D,21,FE,7C,FF
000001939,000001A1,false,0,5,C6,C8,00,00,8A,00,00,00
000001940,00000112,false,0,8,4C,20,CD,0E,3A,72,85,5F
000001941,00000100,false,0,8,D6,F3,7F,C0,5D,69,87,70
000001942,000002A7,false,0,5,8E,F9,FE,FF,14,00,00,00
000001943,00000199,false,0,6,FF,FF,AF,7E,FF,3F,00,00
000001944,0000019A,false,0,6,FF,FF,95,7E,FF,3F,00,00
000001945,0000019F,false,0,6,FF,FF,F2,7F,FF,2F,00,00
000001946,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000001947,00000258,false,0,2,44,44,00,00,00,00,00,00
000001948,0000015F,false,0,8,2A,FA,00,7D,00,EE,00,7D
000001949,000000A5,false,0,8,DC,FB,FF,F7,7F,00,00,C1
000001950,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000001951,000000D9,false,0,8,78,FB,00,10,00,F0,7F,C8
000001952,000000F3,false,0,8,BE,0B,00,FF,F0,C0,FF,FF
000001953,00000112,false,0,8,4C,20,CD,0E,3A,72,85,5F
000001954,0000012F,false,0,8,D7,25,86,1B,F1,35,30,00
000001955,000003CA,false,0,8,93,B0,21,0A,0A,31,FF,FF
000001956,00000100,false,0,8,58,F4,7F,C0,5D,69,87,70
000001957,000000C0,false,0,2,F6,40,00,00,00,00,00,00
000001958,0000003C,false,0,8,FF,5F,00,00,00,00,FF,FF
000001959,000000EF,false,0,8,DD,FA,00,7D,21,FE,7C,FF
000001960,000007BE,false,0,8,07,05,00,63,06,67,00,00
000001961,000001A1,false,0,5,E1,CA,00,00,8A,00,00,00
000001962,000000A9,false,0,8,B0,78,00,90,F1,00,00,FF
000001963,00000112,false,0,8,4C,20,CD,0E,3A,72,85,5F
000001964,00000197,false,0,4,8A,02,0E,C0,00,00,00,00
000001965,00000100,false,0,8,05,F5,7F,C0,5D,69,87,70
000001966,00000199,false,0,6,FF,FF,C3,7E,FF,3F,00,00
000001967,0000019A,false,0,6,FF,FF,9F,7E,FF,3F,00,00
000001968,0000019F,false,0,6,FF,FF,FB,7F,FF,2F,00,00
000001969,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000001970,00000258,false,0,2,44,44,00,00,00,00,00,00
000001971,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000001972,000001AE,false,0,2,F7,FF,00,00,00,00,00,00
000001973,0000015F,false,0,8,77,FB,00,7D,00,EE,00,7D
000001974,000002A1,false,0,5,80,58,02,00,F0,00,00,00
000001975,000000A5,false,0,8,52,FC,FF,F7,7F,00,00,C1
000001976,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000001977,000000D9,false,0,8,F6,FC,00,10,00,F0,7F,C8
000001978,000000F3,false,0,8,30,0C,00,FF,F0,C0,FF,FF
000001979,00000112,false,0,8,4C,20,CD,0E,3A,72,85,5F
000001980,00000100,false,0,8,E2,F6,7F,C0,5D,69,87,70
000001981,00000314,false,0,3,11,02,FF,00,00,00,00,00
000001982,000003B4,false,0,8,10,FF,71,F0,BA,FF,01,00
000001983,000002E8,false,0,8,C0,18,C5,FF,FF,F4,F0,A4
000001984,000002BB,false,0,5,21,FC,00,00,F2,00,00,00
000001985,000003E9,false,0,8,08,52,21,C1,07,00,00,C1
000001986,000003FD,false,0,5,B4,00,00,00,FF,00,00,00
000001987,00000108,false,0,8,E3,7D,FF,52,48,F2,FF,FF
000001988,0000024D,false,0,2,C0,FF,00,00,00,00,00,00
000001989,00000272,false,0,8,E1,FB,01,11,FF,FF,FF,FF
000001990,00000206,false,0,8,81,27,5C,FF,FF,FF,FF,FF
000001991,000000EF,false,0,8,53,FD,00,7D,21,FE,7C,FF
000001992,000001A1,false,0,5,C7,C1,00,00,8A,00,00,00
000001993,00000239,false,0,8,31,89,2A,4E,01,FF,FF,FF
000001994,00000197,false,0,4,0A,09,0E,C0,00,00,00,00
000001995,00000112,false,0,8,4D,20,CD,0E,3A,72,85,5F
000001996,00000100,false,0,8,04,FB,7F,C0,5D,69,87,70
000001997,0000036E,false,0,5,EE,F2,FE,FF,14,00,00,00
000001998,00000199,false,0,6,FF,FF,B9,7E,FF,3F,00,00
000001999,0000019A,false,0,6,FF,FF,8B,7E,FF,3F,00,00
000002000,0000019F,false,0,6,FF,FF,FE,7F,FF,2F,00,00
000002001,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000002002,00000258,false,0,2,44,44,00,00,00,00,00,00
000002003,0000015F,false,0,8,43,FE,00,7D,00,EE,00,7D
000002004,000002C4,false,0,8,00,00,FF,00,C8,64,FF,CF
000002005,000000A5,false,0,8,E9,F0,FF,F7,7F,00,00,C1
000002006,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000002007,000000D9,false,0,8,4D,F0,00,10,00,F0,7F,C8
000002008,000000F3,false,0,8,8B,00,00,FF,F0,C0,FF,FF
000002009,00000112,false,0,8,4D,20,CD,0E,3A,72,85,5F
000002010,00000100,false,0,8,8A,FC,7F,C0,5D,69,87,70
000002011,000002F5,false,0,8,60,0F,A0,20,22,0A,06,10
000002012,00000201,false,0,8,B6,65,B6,65,FF,FF,FF,FF
000002013,000000EF,false,0,8,B4,FE,00,7D,21,FE,7C,FF
000002014,000001A1,false,0,5,E0,C3,00,00,8A,00,00,00
000002015,00000112,false,0,8,4D,20,CD,0E,3A,72,85,5F
000002016,00000100,false,0,8,D7,FD,7F,C0,5D,69,87,70
000002017,00000199,false,0,6,FF,FF,C3,7E,FF,3F,00,00
000002018,0000019A,false,0,6,FF,FF,95,7E,FF,3F,00,00
000002019,0000019F,false,0,6,FF,FF,0D,80,FF,2F,00,00
000002020,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000002021,00000258,false,0,2,44,44,00,00,00,00,00,00
000002022,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000002023,000003A7,false,0,7,1F,F6,00,00,1F,11,F0,00
000002024,000003E6,false,0,2,82,00,00,00,00,00,00,00
000002025,0000015F,false,0,8,42,F0,00,7D,00,EE,00,7D
000002026,000000A5,false,0,8,B4,F1,FF,F7,7F,00,00,C1
000002027,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000002028,000000D9,false,0,8,10,F1,00,10,00,F0,7F,C8
000002029,000000F3,false,0,8,D6,01,00,FF,F0,C0,FF,FF
000002030,00000112,false,0,8,4D,20,CD,0E,3A,72,85,5F
000002031,0000012F,false,0,8,58,2C,86,1B,F1,35,30,00
000002032,00000197,false,0,4,86,0A,0E,C0,00,00,00,00
000002033,00000100,false,0,8,30,FE,7F,C0,5D,69,87,70
000002034,00000297,false,0,7,FB,EE,F0,FC,F2,92,EA,00
000002035,0000003C,false,0,8,FF,5F,00,00,00,00,FF,FF
000002036,00000206,false,0,8,DD,28,5C,FF,FF,FF,FF,FF
000002037,000000EF,false,0,8,B5,F0,00,7D,21,FE,7C,FF
000002038,000007BD,false,0,8,03,00,00,00,00,00,01,06
000002039,000007BE,false,0,8,0B,00,00,00,00,00,00,00
000002040,000001A1,false,0,5,89,C5,00,00,8A,00,00,00
000002041,000000A9,false,0,8,C0,78,00,90,F1,00,00,FF
000002042,00000112,false,0,8,4D,20,CD,0E,3A,72,85,5F
000002043,00000239,false,0,8,31,89,2A,4E,01,FF,FF,FF
000002044,00000100,false,0,8,31,F0,7F,C0,5D,69,87,70
000002045,000002A7,false,0,5,35,F3,FE,FF,14,00,00,00
000002046,00000199,false,0,6,FF,FF,A5,7E,FF,3F,00,00
000002047,0000019A,false,0,6,FF,FF,77,7E,FF,3F,00,00
000002048,0000019F,false,0,6,FF,FF,0B,80,FF,2F,00,00
000002049,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000002050,00000258,false,0,2,44,44,00,00,00,00,00,00
000002051,000001AE,false,0,2,F7,FF,00,00,00,00,00,00
000002052,0000015F,false,0,8,1F,F1,00,7D,00,EE,00,7D
000002053,000002A1,false,0,5,80,58,02,00,F0,00,00,00
000002054,000000A5,false,0,8,53,F2,FF,F7,7F,00,00,C1
000002055,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000002056,000000D9,false,0,8,F7,F2,00,10,00,F0,7F,C8
000002057,000000F3,false,0,8,31,02,00,FF,F0,C0,FF,FF
000002058,00000112,false,0,8,4D,20,CD,0E,3A,72,85,5F
000002059,00000431,false,0,8,CA,FF,AE,00,23,6C,F3,4B
000002060,00000100,false,0,8,6C,F1,7F,C0,5D,69,87,70
000002061,000002BB,false,0,5,07,F7,00,00,F2,00,00,00
000002062,000002E8,false,0,8,C0,18,C5,FF,FF,F4,F7,F7
000002063,000003FD,false,0,5,40,07,00,00,FF,00,00,00
000002064,00000108,false,0,8,E3,7D,FF,52,48,F2,FF,FF
000002065,00000212,false,0,8,F8,F8,F9,FF,FF,FF,FF,FF
000002066,000002DB,false,0,8,FF,FF,FF,FF,BF,FF,FF,FF
000002067,000002F1,false,0,8,A2,0F,00,00,00,00,00,A0
000002068,000000EF,false,0,8,E8,F1,00,7D,21,FE,7C,FF
000002069,000002C5,false,0,7,51,FE,00,20,06,20,CA,00
000002070,000001A1,false,0,5,AE,C7,00,00,8A,00,00,00
000002071,00000112,false,0,8,4D,20,CD,0E,3A,72,85,5F
000002072,00000197,false,0,4,09,0B,0E,C0,00,00,00,00
000002073,00000100,false,0,8,8B,F2,7F,C0,5D,69,87,70
000002074,00000349,false,0,5,FE,FF,F4,1A,00,00,00,00
000002075,00000432,false,0,8,4C,ED,10,B1,8A,FF,00,FF
000002076,00000199,false,0,6,FF,FF,AF,7E,FF,3F,00,00
000002077,0000019A,false,0,6,FF,FF,77,7E,FF,3F,00,00
000002078,0000019F,false,0,6,FF,FF,F4,7F,FF,2F,00,00
000002079,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
