Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
000001084,000000D9,false,0,8,9F,F8,00,10,00,F0,7F,C8
000001085,000000F3,false,0,8,59,08,00,FF,F0,C0,FF,FF
000001086,00000112,false,0,8,FA,1F,C7,0E,3A,72,75,5F
000001087,00000100,false,0,8,51,FD,7F,C0,5D,66,87,70
000001088,000000EF,false,0,8,3B,F7,00,7D,21,FE,7C,FF
000001089,000001A1,false,0,5,14,C4,00,00,8A,00,00,00
000001090,00000163,false,0,8,FF,FF,0D,25,FF,FF,FF,FF
000001091,00000173,false,0,8,3A,FE,00,0E,30,00,DE,10
000001092,00000112,false,0,8,FB,1F,C7,0E,3A,72,75,5F
000001093,00000197,false,0,4,86,0A,0E,C0,00,00,00,00
000001094,00000100,false,0,8,B6,FE,7F,C0,5D,66,87,70
000001095,00000199,false,0,6,FF,FF,B9,7E,FF,3F,00,00
000001096,0000019A,false,0,6,FF,FF,77,7E,FF,3F,00,00
000001097,0000019F,false,0,6,FF,FF,EB,7F,FF,2F,00,00
000001098,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000001099,00000258,false,0,2,44,44,00,00,00,00,00,00
000001100,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000001101,0000015F,false,0,8,90,F8,00,7D,00,EE,00,7D
000001102,00000272,false,0,8,6F,FC,01,11,FF,FF,FF,FF
000001103,000000A5,false,0,8,66,F9,FF,F7,7F,00,00,C1
000001104,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000001105,000000D9,false,0,8,C2,F9,00,10,00,F0,7F,C8
000001106,00000112,false,0,8,FA,1F,C7,0E,3A,72,75,5F
000001107,00000100,false,0,8,50,F3,7F,C0,5D,66,87,70
000001108,000002C5,false,0,7,1D,F7,00,20,06,20,CA,00
000001109,000002CA,false,0,2,72,72,00,00,00,00,00,00
000001110,000002F7,false,0,6,0E,D8,49,09,11,F1,00,00
000001111,000002F8,false,0,8,17,36,14,17,57,E5,07,F5
000001112,00000199,false,0,6,FF,FF,CD,7E,FF,3F,00,00
000001113,0000019A,false,0,6,FF,FF,77,7E,FF,3F,00,00
000001114,0000019F,false,0,6,FF,FF,FB,7F,FF,2F,00,00
000001115,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000001116,00000258,false,0,2,44,44,00,00,00,00,00,00
000001117,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000001118,00000330,false,0,8,17,2F,01,02,00,06,EC,06
000001119,00000356,false,0,8,6F,50,04,FF,FF,FF,FF,FF
000001120,00000373,false,0,6,74,50,04,29,F0,FF,00,00
000001121,00000393,false,0,4,3F,32,0E,FE,00,00,00,00
000001122,0000015F,false,0,8,2A,FA,00,7D,00,EE,00,7D
000001123,000000A5,false,0,8,DC,FB,FF,F7,7F,00,00,C1
000001124,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000001125,000000D9,false,0,8,78,FB,00,10,00,F0,7F,C8
000001126,000000F3,false,0,8,BE,0B,00,FF,F0,C0,FF,FF
000001127,00000112,false,0,8,FA,1F,C7,0E,3A,72,75,5F
000001128,0000012F,false,0,8,D7,25,86,1B,F1,35,30,00
000001129,00000100,false,0,8,DE,F4,7F,C0,5D,66,87,70
000001130,0000003C,false,0,8,FF,5F,00,00,00,00,FF,FF
000001131,00000297,false,0,7,B2,E3,F0,FC,F2,92,EA,00
000001132,000003A5,false,0,5,E1,D5,FF,FF,FF,00,00,00
000001133,00000206,false,0,8,E9,2D,5C,FF,FF,FF,FF,FF
000001134,000000EF,false,0,8,DD,FA,00,7D,21,FE,7C,FF
000001135,000001A1,false,0,5,E1,CA,00,00,8A,00,00,00
000001136,000000A9,false,0,8,C0,78,00,90,F1,00,00,FF
000001137,00000112,false,0,8,FA,1F,C7,0E,3A,72,75,5F
000001138,00000197,false,0,4,8A,02,0E,C0,00,00,00,00
000001139,00000100,false,0,8,83,F5,7F,C0,5D,66,87,70
000001140,000002A7,false,0,5,C0,FD,FE,FF,14,00,00,00
000001141,00000199,false,0,6,FF,FF,C3,7E,FF,3F,00,00
000001142,0000019A,false,0,6,FF,FF,8B,7E,FF,3F,00,00
000001143,0000019F,false,0,6,FF,FF,01,80,FF,2F,00,00
000001144,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000001145,00000258,false,0,2,44,44,00,00,00,00,00,00
000001146,000001AE,false,0,2,F7,FF,00,00,00,00,00,00
000001147,0000015F,false,0,8,77,FB,00,7D,00,EE,00,7D
000001148,000002A1,false,0,5,80,58,02,00,F0,00,00,00
000001149,000007BD,false,0,8,00,00,00,C0,FF,C0,01,08
000001150,000007BE,false,0,8,07,05,00,63,06,67,00,00
000001151,000000A5,false,0,8,52,FC,FF,F7,7F,00,00,C1
000001152,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000001153,000000D9,false,0,8,F6,FC,00,10,00,F0,7F,C8
000001154,000000F3,false,0,8,30,0C,00,FF,F0,C0,FF,FF
000001155,00000112,false,0,8,FA,1F,C7,0E,3A,72,75,5F
000001156,00000431,false,0,8,CA,FF,FF,FF,FF,6C,F3,4B
000001157,00000100,false,0,8,64,F6,7F,C0,5D,66,87,70
000001158,000002BB,false,0,5,21,FC,00,00,F2,00,00,00
000001159,000002E8,false,0,8,C0,18,C5,FF,FF,F4,F0,A4
000001160,000003FD,false,0,5,B4,00,00,00,FF,00,00,00
000001161,00000108,false,0,8,00,7D,FF,FF,07,F1,FF,FF
000001162,00000212,false,0,8,77,F1,F9,FF,FF,FF,FF,FF
000001163,000002DB,false,0,8,FF,FF,FF,FF,BF,FF,FF,FF
000001164,000002F1,false,0,8,B4,0F,00,00,00,00,00,A0
000001165,000000EF,false,0,8,80,FB,00,7D,21,FE,7C,FF
000001166,000001A1,false,0,5,88,CC,00,00,8A,00,00,00
000001167,00000397,false,0,7,00,2B,00,57,14,77,01,00
000001168,00000112,false,0,8,FA,1F,C7,0E,3A,72,75,5F
000001169,00000432,false,0,8,4C,ED,10,B1,8A,FF,00,FF
000001170,00000100,false,0,8,39,F7,7F,C0,5D,66,87,70
000001171,000001D6,false,0,2,F0,C0,00,00,00,00,00,00
000001172,000002FC,false,0,8,81,04,00,FF,FF,FF,FF,FF
000001173,00000349,false,0,5,FE,FF,EA,1A,00,00,00,00
000001174,00000199,false,0,6,FF,FF,B9,7E,FF,3F,00,00
000001175,0000019A,false,0,6,FF,FF,6D,7E,FF,3F,00,00
000001176,0000019F,false,0,6,FF,FF,0E,80,FF,2F,00,00
000001177,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000001178,00000258,false,0,2,44,44,00,00,00,00,00,00
000001179,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000001180,00000201,false,0,8,21,61,21,61,FF,FF,FF,FF
000001181,0000015F,false,0,8,F9,FC,00,7D,00,EE,00,7D
000001182,000002B0,false,0,6,43,4D,05,C8,FF,FF,00,00
000001183,000000A5,false,0,8,0F,FD,FF,F7,7F,00,00,C1
000001184,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000001185,000000D9,false,0,8,AB,FD,00,10,00,F0,7F,C8
000001186,000000F3,false,0,8,6D,0D,00,FF,F0,C0,FF,FF
000001187,00000112,false,0,8,FA,1F,C7,0E,3A,72,75,5F
000001188,00000197,false,0,4,05,03,0E,C0,00,00,00,00
000001189,00000100,false,0,8,65,F8,7F,C0,5D,66,87,70
000001190,00000314,false,0,3,11,02,FF,00,00,00,00,00
000001191,00000206,false,0,8,0E,2E,5C,FF,FF,FF,FF,FF
000001192,000000EF,false,0,8,0E,FC,00,7D,21,FE,7C,FF
000001193,000001A1,false,0,5,AF,CE,00,00,8A,00,00,00
000001194,00000163,false,0,8,FF,FF,0D,25,FF,FF,FF,FF
000001195,00000173,false,0,8,B4,F9,00,0E,30,00,DE,10
000001196,00000112,false,0,8,FA,1F,C7,0E,3A,72,75,5F
000001197,00000100,false,0,8,38,F9,7F,C0,5D,66,87,70
000001198,000003AC,false,0,2,FE,CF,00,00,00,00,00,00
000001199,0000036E,false,0,5,C9,F0,FE,FF,14,00,00,00
000001200,00000199,false,0,6,FF,FF,AF,7E,FF,3F,00,00
000001201,0000019A,false,0,6,FF,FF,77,7E,FF,3F,00,00
000001202,0000019F,false,0,6,FF,FF,01,80,FF,2F,00,00
000001203,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000001204,00000258,false,0,2,44,44,00,00,00,00,00,00
000001205,0000015F,false,0,8,A4,FD,00,7D,00,EE,00,7D
000001206,000000A5,false,0,8,E8,FE,FF,F7,7F,00,00,C1
000001207,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000001208,000000D9,false,0,8,4C,FE,00,10,00,F0,7F,C8
000001209,000000F3,false,0,8,8A,0E,00,FF,F0,C0,FF,FF
000001210,00000112,false,0,8,FA,1F,C7,0E,3A,72,75,5F
000001211,00000100,false,0,8,DF,FA,7F,C0,5D,66,87,70
000001212,000000EF,false,0,8,53,FD,00,7D,21,FE,7C,FF
000001213,000001A1,false,0,5,C7,C1,00,00,8A,00,00,00
000001214,000007BD,false,0,8,04,00,00,00,00,00,00,80
000001215,000007BE,false,0,8,00,C0,FA,1C,02,00,00,00
000001216,00000112,false,0,8,FA,1F,C7,0E,3A,72,75,5F
000001217,00000197,false,0,4,8F,04,0E,C0,00,00,00,00
000001218,00000100,false,0,8,82,FB,7F,C0,5D,66,87,70
000001219,00000199,false,0,6,FF,FF,AF,7E,FF,3F,00,00
000001220,0000019A,false,0,6,FF,FF,77,7E,FF,3F,00,00
000001221,0000019F,false,0,6,FF,FF,12,80,FF,2F,00,00
000001222,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000001223,00000258,false,0,2,44,44,00,00,00,00,00,00
000001224,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000001225,0000015F,false,0,8,43,FE,00,7D,00,EE,00,7D
000001226,000002C4,false,0,8,00,00,FF,00,C8,64,FF,CF
000001227,000000A5,false,0,8,E9,F0,FF,F7,7F,00,00,C1
000001228,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000001229,000000D9,false,0,8,4D,F0,00,10,00,F0,7F,C8
000001230,000000F3,false,0,8,8B,00,00,FF,F0,C0,FF,FF
000001231,00000304,false,0,6,FF,FF,BF,37,FF,FF,00,00
000001232,00000112,false,0,8,FB,1F,C7,0E,3A,72,75,5F
000001233,00000100,false,0,8,EA,F1,7F,C0,5D,66,87,70
000001234,000002BB,false,0,5,07,F7,00,00,F2,00,00,00
000001235,000002E8,false,0,8,C0,18,C5,FF,FF,F4,F7,F7
000001236,000003FD,false,0,5,40,07,00,00,FF,00,00,00
000001237,00000108,false,0,8,00,7D,FF,FF,07,F1,FF,FF
000001238,00000206,false,0,8,52,21,5C,FF,FF,FF,FF,FF
000001239,00000212,false,0,8,F8,F8,F9,FF,FF,FF,FF,FF
000001240,000002DB,false,0,8,FF,FF,FF,FF,BF,FF,FF,FF
000001241,000000EF,false,0,8,E8,F1,00,7D,21,FE,7C,FF
000001242,000002F1,false,0,8,B4,0F,00,00,00,00,00,A0
000001243,0000032B,false,0,8,FF,FF,FF,FF,FF,FF,00,FF
000001244,000001A1,false,0,5,AE,C7,00,00,8A,00,00,00
000001245,00000331,false,0,8,FF,FF,FF,EF,7F,FE,F7,FF
000001246,000003E9,false,0,8,08,52,00,00,00,00,00,00
000001247,00000112,false,0,8,FA,1F,C7,0E,3A,72,75,5F
000001248,00000197,false,0,4,09,0B,0E,C0,00,00,00,00
000001249,00000100,false,0,8,0D,F2,7F,C0,5D,66,87,70
000001250,000002A7,false,0,5,7B,F7,FE,FF,14,00,00,00
000001251,000002F9,false,0,7,00,00,00,08,7E,C0,F3,00
000001252,00000199,false,0,6,FF,FF,B9,7E,FF,3F,00,00
000001253,0000019A,false,0,6,FF,FF,77,7E,FF,3F,00,00
000001254,0000019F,false,0,6,FF,FF,08,80,FF,2F,00,00
000001255,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000001256,00000258,false,0,2,44,44,00,00,00,00,00,00
000001257,00000201,false,0,8,C0,61,C0,61,FF,FF,FF,FF
000001258,0000015F,false,0,8,F8,F2,00,7D,00,EE,00,7D
000001259,000002B0,false,0,6,42,4D,05,C8,FF,FF,00,00
000001260,00000301,false,0,7,FF,FF,FF,7F,FF,FF,CF,00
000001261,000000A5,false,0,8,0E,F3,FF,F7,7F,00,00,C1
000001262,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000001263,000000D9,false,0,8,AA,F3,00,10,00,F0,7F,C8
000001264,000000F3,false,0,8,6C,03,00,FF,F0,C0,FF,FF
000001265,00000112,false,0,8,FA,1F,C7,0E,3A,72,75,5F
000001266,00000100,false,0,8,50,F3,7F,C0,5D,66,87,70
000001267,000000EF,false,0,8,0F,F2,00,7D,21,FE,7C,FF
000001268,000001A1,false,0,5,5B,C9,00,00,8A,00,00,00
000001269,00000163,false,0,8,FF,FF,0D,25,FF,FF,FF,FF
000001270,00000173,false,0,8,52,F4,00,0E,30,00,DE,10
000001271,00000112,false,0,8,FA,1F,C7,0E,3A,72,75,5F
000001272,00000100,false,0,8,DE,F4,7F,C0,5D,66,87,70
000001273,00000199,false,0,6,FF,FF,C3,7E,FF,3F,00,00
000001274,0000019A,false,0,6,FF,FF,63,7E,FF,3F,00,00
000001275,0000019F,false,0,6,FF,FF,F8,7F,FF,2F,00,00
000001276,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000001277,00000258,false,0,2,44,44,00,00,00,00,00,00
000001278,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000001279,0000015F,false,0,8,A5,F3,00,7D,00,EE,00,7D
000001280,00000272,false,0,8,BD,F4,01,11,FF,FF,FF,FF
000001281,000000A5,false,0,8,80,F4,FF,F7,7F,00,00,C1
000001282,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000001283,000000D9,false,0,8,24,F4,00,10,00,F0,7F,C8
000001284,000000F3,false,0,8,E2,04,00,FF,F0,C0,FF,FF
000001285,00000112,false,0,8,FA,1F,C7,0E,3A,72,75,5F
000001286,000001E1,false,0,6,4E,F5,04,FF,FF,FF,00,00
000001287,00000197,false,0,4,83,0C,0E,C0,00,00,00,00
000001288,00000100,false,0,8,83,F5,7F,C0,5D,66,87,70
000001289,00000206,false,0,8,B5,22,5C,FF,FF,FF,FF,FF
000001290,000000EF,false,0,8,52,F3,00,7D,21,FE,7C,FF
000001291,000001A1,false,0,5,7C,CB,00,00,8A,00,00,00
000001292,00000112,false,0,8,FA,1F,C7,0E,3A,72,75,5F
000001293,00000239,false,0,8,81,91,2A,57,01,FF,FF,FF
000001294,00000100,false,0,8,64,F6,7F,C0,5D,66,87,70
000001295,00000199,false,0,6,FF,FF,C3,7E,FF,3F,00,00
000001296,0000019A,false,0,6,FF,FF,81,7E,FF,3F,00,00
000001297,0000019F,false,0,6,FF,FF,FA,7F,FF,2F,00,00
000001298,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000001299,00000258,false,0,2,44,44,00,00,00,00,00,00
000001300,0000036F,false,0,5,D5,F5,FE,FF,14,00,00,00
000001301,0000015F,false,0,8,2B,F4,00,7D,00,EE,00,7D
000001302,000002C4,false,0,8,00,00,FF,00,C8,64,FF,CF
000001303,000000A5,false,0,8,DD,F5,FF,F7,7F,00,00,C1
000001304,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000001305,000000D9,false,0,8,79,F5,00,10,00,F0,7F,C8
000001306,000000F3,false,0,8,BF,05,00,FF,F0,C0,FF,FF
000001307,00000112,false,0,8,FA,1F,C7,0E,3A,72,75,5F
000001308,000002F5,false,0,8,71,0F,60,29,22,0A,06,10
000001309,00000100,false,0,8,39,F7,7F,C0,5D,66,87,70
000001310,00000201,false,0,8,CB,61,CB,61,FF,FF,FF,FF
000001311,000000EF,false,0,8,DC,F4,00,7D,21,FE,7C,FF
000001312,000001A1,false,0,5,15,CD,00,00,8A,00,00,00
000001313,00000112,false,0,8,FA,1F,C7,0E,3A,72,75,5F
000001314,00000197,false,0,4,0C,0D,0E,C0,00,00,00,00
000001315,00000100,false,0,8,65,F8,7F,C0,5D,66,87,70
000001316,000002C5,false,0,7,D2,F0,00,20,06,20,CA,00
000001317,00000199,false,0,6,FF,FF,C3,7E,FF,3F,00,00
000001318,0000019A,false,0,6,FF,FF,8B,7E,FF,3F,00,00
000001319,0000019F,false,0,6,FF,FF,10,80,FF,2F,00,00
000001320,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000001321,00000258,false,0,2,44,44,00,00,00,00,00,00
000001322,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000001323,0000015F,false,0,8,76,F5,00,7D,00,EE,00,7D
000001324,000000A5,false,0,8,3A,F6,FF,F7,7F,00,00,C1
000001325,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000001326,000000D9,false,0,8,9E,F6,00,10,00,F0,7F,C8
000001327,000000F3,false,0,8,58,06,00,FF,F0,C0,FF,FF
000001328,00000112,false,0,8,FA,1F,C7,0E,3A,72,75,5F
000001329,0000012F,false,0,8,05,2D,86,1B,F1,35,30,00
000001330,00000100,false,0,8,38,F9,7F,C0,5D,66,87,70
000001331,0000003C,false,0,8,FF,5F,00,00,00,00,FF,FF
000001332,00000297,false,0,7,B7,E7,F0,FC,F2,92,EA,00
000001333,00000206,false,0,8,E8,23,5C,FF,FF,FF,FF,FF
000001334,000000EF,false,0,8,81,F5,00,7D,21,FE,7C,FF
000001335,000001A1,false,0,5,5A,C0,00,00,8A,00,00,00
000001336,000000A9,false,0,8,B0,78,00,90,F1,00,00,FF
000001337,00000112,false,0,8,FA,1F,C7,0E,3A,72,75,5F
000001338,00000200,false,0,8,00,00,81,00,0E,28,FA,FF
000001339,00000100,false,0,8,DF,FA,7F,C0,5D,66,87,70
000001340,000002A7,false,0,5,13,F8,FE,FF,14,00,00,00
000001341,00000246,false,0,5,3F,FB,00,FF,FF,00,00,00
000001342,00000299,false,0,6,FF,FF,FF,FF,FF,00,00,00
000001343,00000199,false,0,6,FF,FF,A5,7E,FF,3F,00,00
000001344,0000019A,false,0,6,FF,FF,77,7E,FF,3F,00,00
000001345,0000019F,false,0,6,FF,FF,08,80,FF,2F,00,00
000001346,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000001347,00000258,false,0,2,44,44,00,00,00,00,00,00
000001348,000001AE,false,0,2,F7,FF,00,00,00,00,00,00
000001349,0000015F,false,0,8,91,F6,00,7D,00,EE,00,7D
000001350,000002A1,false,0,5,80,58,02,00,F0,00,00,00
000001351,000007BD,false,0,8,00,00,00,C0,FF,C0,01,08
000001352,000007BE,false,0,8,0C,41,04,68,00,00,00,00
000001353,000000A5,false,0,8,67,F7,FF,F7,7F,00,00,C1
000001354,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000001355,000000D9,false,0,8,C3,F7,00,10,00,F0,7F,C8
000001356,000000F3,false,0,8,05,07,00,FF,F0,C0,FF,FF
000001357,00000112,false,0,8,FA,1F,C7,0E,3A,72,75,5F
000001358,00000112,false,0,8,FA,1F,C7,0E,3A,72,75,5F
000001359,00000197,false,0,4,00,05,0E,C0,00,00,00,00
000001360,00000100,false,0,8,B6,FE,7F,C0,5D,66,87,70
000001361,000002A7,false,0,5,12,F1,FE,FF,14,00,00,00
000001362,00000199,false,0,6,FF,FF,AF,7E,FF,3F,00,00
000001363,0000019A,false,0,6,FF,FF,95,7E,FF,3F,00,00
000001364,0000019F,false,0,6,FF,FF,0A,80,FF,2F,00,00
000001365,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000001366,00000258,false,0,2,44,44,00,00,00,00,00,00
000001367,0000015F,false,0,8,90,F8,00,7D,00,EE,00,7D
000001368,000000A5,false,0,8,66,F9,FF,F7,7F,00,00,C1
000001369,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000001370,000000D9,false,0,8,C2,F9,00,10,00,F0,7F,C8
000001371,000000F3,false,0,8,04,09,00,FF,F0,C0,FF,FF
000001372,00000112,false,0,8,FA,1F,C7,0E,3A,72,75,5F
000001373,00000100,false,0,8,B7,F0,7F,C0,5D,66,87,70
000001374,000000EF,false,0,8,67,F8,00,7D,21,FE,7C,FF
000001375,000001A1,false,0,5,33,C6,00,00,8A,00,00,00
000001376,000003CA,false,0,8,93,B0,21,0A,0A,31,FF,FF
000001377,000007BE,false,0,8,07,04,00,61,06,67,00,00
000001378,00000112,false,0,8,FA,1F,C7,0E,3A,72,75,5F
000001379,00000100,false,0,8,EA,F1,7F,C0,5D,66,87,70
000001380,000002A6,false,0,2,00,F2,00,00,00,00,00,00
000001381,00000199,false,0,6,FF,FF,A5,7E,FF,3F,00,00
000001382,0000019A,false,0,6,FF,FF,6D,7E,FF,3F,00,00
000001383,0000019F,false,0,6,FF,FF,FF,7F,FF,2F,00,00
000001384,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000001385,00000258,false,0,2,44,44,00,00,00,00,00,00
000001386,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000001387,0000015F,false,0,8,CD,F9,00,7D,00,EE,00,7D
000001388,000002C4,false,0,8,00,00,FF,00,C8,64,FF,CF
000001389,000000A5,false,0,8,81,FA,FF,F7,7F,00,00,C1
000001390,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000001391,000000D9,false,0,8,25,FA,00,10,00,F0,7F,C8
000001392,000000F3,false,0,8,E3,0A,00,FF,F0,C0,FF,FF
000001393,00000304,false,0,6,FF,FF,BF,37,FF,FF,00,00
000001394,00000112,false,0,8,FB,1F,C7,0E,3A,72,75,5F
000001395,00000197,false,0,4,8C,06,0E,C0,00,00,00,00
000001396,000003B4,false,0,8,00,FF,34,F0,BE,FF,00,00
000001397,000002F5,false,0,8,71,0F,60,29,22,0A,06,10
000001398,00000100,false,0,8,0D,F2,7F,C0,5D,66,87,70
000001399,00000314,false,0,3,11,02,FF,00,00,00,00,00
000001400,00000206,false,0,8,3B,25,5C,FF,FF,FF,FF,FF
000001401,00000201,false,0,8,6A,62,6A,62,FF,FF,FF,FF
000001402,000000EF,false,0,8,3A,F9,00,7D,21,FE,7C,FF
000001403,000001A1,false,0,5,C6,C8,00,00,8A,00,00,00
000001404,00000112,false,0,8,FA,1F,C7,0E,3A,72,75,5F
000001405,00000100,false,0,8,50,F3,7F,C0,5D,66,87,70
000001406,0000036E,false,0,5,C8,F9,FE,FF,14,00,00,00
000001407,000002C5,false,0,7,1D,F7,00,20,06,20,CA,00
000001408,00000199,false,0,6,FF,FF,B9,7E,FF,3F,00,00
000001409,0000019A,false,0,6,FF,FF,4F,7E,FF,3F,00,00
000001410,0000019F,false,0,6,FF,FF,F9,7F,FF,2F,00,00
000001411,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000001412,00000258,false,0,2,44,44,00,00,00,00,00,00
000001413,0000015F,false,0,8,2A,FA,00,7D,00,EE,00,7D
000001414,000000A5,false,0,8,DC,FB,FF,F7,7F,00,00,C1
000001415,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000001416,000000D9,false,0,8,78,FB,00,10,00,F0,7F,C8
000001417,000000F3,false,0,8,BE,0B,00,FF,F0,C0,FF,FF
000001418,00000112,false,0,8,FA,1F,C7,0E,3A,72,75,5F
000001419,0000012F,false,0,8,D7,25,86,1B,F1,35,30,00
000001420,00000100,false,0,8,DE,F4,7F,C0,5D,66,87,70
000001421,000000C0,false,0,2,F6,40,00,00,00,00,00,00
000001422,0000003C,false,0,8,FF,5F,00,00,00,00,FF,FF
000001423,000000EF,false,0,8,DD,FA,00,7D,21,FE,7C,FF
000001424,000001A1,false,0,5,E1,CA,00,00,8A,00,00,00
000001425,000000A9,false,0,8,C0,78,00,90,F1,00,00,FF
000001426,00000112,false,0,8,FA,1F,C7,0E,3A,72,75,5F
000001427,00000197,false,0,4,03,07,0E,C0,00,00,00,00
000001428,00000100,false,0,8,83,F5,7F,C0,5D,66,87,70
000001429,00000199,false,0,6,FF,FF,C3,7E,FF,3F,00,00
000001430,0000019A,false,0,6,FF,FF,63,7E,FF,3F,00,00
000001431,0000019F,false,0,6,FF,FF,0D,80,FF,2F,00,00
000001432,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000001433,00000258,false,0,2,44,44,00,00,00,00,00,00
000001434,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000001435,000001AE,false,0,2,F7,FF,00,00,00,00,00,00
000001436,0000015F,false,0,8,77,FB,00,7D,00,EE,00,7D
000001437,000002A1,false,0,5,80,58,02,00,F0,00,00,00
000001438,000007BD,false,0,8,00,00,00,C0,FF,C0,01,08
000001439,000007BE,false,0,8,05,00,00,00,00,00,00,E0
000001440,000000A5,false,0,8,52,FC,FF,F7,7F,00,00,C1
000001441,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000001442,000000D9,false,0,8,F6,FC,00,10,00,F0,7F,C8
000001443,000000F3,false,0,8,30,0C,00,FF,F0,C0,FF,FF
000001444,000003B4,false,0,8,00,FF,34,F0,BE,FF,00,00
000001445,00000112,false,0,8,FA,1F,C7,0E,3A,72,75,5F
000001446,00000100,false,0,8,64,F6,7F,C0,5D,66,87,70
000001447,000002BB,false,0,5,21,FC,00,00,F2,00,00,00
000001448,000002E8,false,0,8,C0,18,C5,FF,FF,F4,F0,A4
000001449,000003FD,false,0,5,B4,00,00,00,FF,00,00,00
000001450,00000108,false,0,8,00,7D,FF,FF,07,F1,FF,FF
000001451,00000206,false,0,8,DC,26,5C,FF,FF,FF,FF,FF
000001452,00000212,false,0,8,77,F1,F9,FF,FF,FF,FF,FF
000001453,000002DB,false,0,8,FF,FF,FF,FF,BF,FF,FF,FF
000001454,000000EF,false,0,8,80,FB,00,7D,21,FE,7C,FF
000001455,000002F1,false,0,8,B4,0F,00,00,00,00,00,A0
000001456,0000032B,false,0,8,FF,FF,FF,FF,FF,FF,00,FF
000001457,000001A1,false,0,5,88,CC,00,00,8A,00,00,00
000001458,00000331,false,0,8,FF,FF,FF,EF,7F,FE,F7,FF
000001459,000003E9,false,0,8,08,52,00,00,00,00,00,00
000001460,000003B4,false,0,8,00,FF,35,F0,BE,FF,00,00
000001461,00000112,false,0,8,FA,1F,C7,0E,3A,72,75,5F
000001462,00000100,false,0,8,39,F7,7F,C0,5D,66,87,70
000001463,000002A7,false,0,5,A8,F2,FE,FF,14,00,00,00
000001464,00000199,false,0,6,FF,FF,A5,7E,FF,3F,00,00
000001465,0000019A,false,0,6,FF,FF,63,7E,FF,3F,00,00
000001466,0000019F,false,0,6,FF,FF,07,80,FF,2F,00,00
000001467,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000001468,00000258,false,0,2,44,44,00,00,00,00,00,00
000001469,00000201,false,0,8,76,62,76,62,FF,FF,FF,FF
000001470,0000015F,false,0,8,F9,FC,00,7D,00,EE,00,7D
000001471,000002B0,false,0,6,43,4D,05,C8,FF,FF,00,00
000001472,00000301,false,0,7,FF,FF,FF,7F,FF,FF,CF,00
000001473,000000A5,false,0,8,0F,FD,FF,F7,7F,00,00,C1
000001474,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000001475,000000D9,false,0,8,AB,FD,00,10,00,F0,7F,C8
000001476,000000F3,false,0,8,6D,0D,00,FF,F0,C0,FF,FF
000001477,00000112,false,0,8,FB,1F,C7,0E,3A,72,75,5F
000001478,00000197,false,0,4,85,08,0E,C0,00,00,00,00
000001479,00000100,false,0,8,65,F8,7F,C0,5D,66,87,70
000001480,000000EF,false,0,8,0E,FC,00,7D,21,FE,7C,FF
000001481,000001A1,false,0,5,AF,CE,00,00,8A,00,00,00
